stone,on,0.5
stone,it,0.6666666666666666
lafferti,by,0.5
lafferti,and,0.6666666666666666
maximum,relat,0.5119047619047619
maximum,entropi,3.6042765502494656
maximum,with,0.5367205387942845
maximum,linear,0.5398422279763804
maximum,likelihood,2.1719161521740142
maximum,net,1.1116186608085157
maximum,frequenc,0.5622658505754022
maximum,densiti,1.6965080070493188
maximum,find,0.5753658881343224
maximum,given,0.5786537175852239
maximum,expect,1.1639068844513314
maximum,differ,0.588613913457348
maximum,possibl,0.5919473697298615
maximum,number,1.1905826486900126
maximum,general,1.2040749844895473
maximum,regular,0.6088219878550672
maximum,search,0.6122127606195048
maximum,howev,0.6156116282445593
maximum,margin,3.0950907821943705
maximum,support,0.6364718941710348
maximum,match,1.279830329801978
maximum,size,0.6468476795907893
maximum,discrimin,0.650302384679697
maximum,for,1.3075196995901865
maximum,and,3.3035802497285385
maximum,no,0.6783994264267444
maximum,profit,0.6818590467375519
maximum,weight,0.6853163447722084
maximum,set,0.6887707358807817
maximum,increment,1.384443263007641
maximum,cut,0.6991497451575547
maximum,the,11.943970956838884
maximum,allow,0.7658550190735003
maximum,flow,1.5381244143214166
maximum,reus,0.7754681340406657
maximum,on,2.3358628707937004
maximum,posteriori,0.7880985028270474
maximum,constrain,0.791171177136697
maximum,score,0.7942228277381695
confid,asid,0.5
confid,with,1.0105263157894737
confid,individu,0.5160122213420844
confid,construct,0.5214382997895483
confid,support,1.0538338546157178
confid,system,0.5380947461075608
confid,minimum,1.6311770332565176
confid,progress,2.244507140199529
confid,estim,0.585143362013371
confid,higher,0.5911223330843074
confid,rule,2.388543630758831
confid,level,0.6220775487370588
confid,and\/or,0.6282315233931884
confid,interv,2.5376210240881605
confid,transduct,0.6599148390377545
confid,increas,0.6661440420222668
confid,measur,0.6723746057129755
confid,limit,1.3572065006777476
confid,and,2.0734956870060532
confid,bay,0.7101124361727736
confid,upper-bound,0.7162559052538736
confid,lift,0.7223730014703977
confid,high,0.7284602045890047
